SBS1	SBS2	SBS3	SBS4	SBS5	SBS6	SBS7a	SBS7b	SBS7c	SBS7d	SBS8	SBS9	SBS10a	SBS10b	SBS11	SBS12	SBS13	SBS14	SBS15	SBS16	SBS17a	SBS17b	SBS18	SBS19	SBS20	SBS21	SBS22	SBS23	SBS24	SBS25	SBS26	SBS27	SBS28	SBS29	SBS30	SBS31	SBS32	SBS33	SBS34	SBS35	SBS36	SBS37	SBS38	SBS39	SBS40	SBS41	SBS42	SBS43	SBS44	SBS45	SBS46	SBS47	SBS48	SBS49	SBS50	SBS51	SBS52	SBS53	SBS54	SBS55	SBS56	SBS57	SBS58	SBS59	SBS60
0.0008861572308774722	5.800167514637969e-07	0.020808323329331732	0.042196497690691684	0.011997600479904022	0.0004252330064258708	6.704350654270064e-05	0.002329386113583625	0.004830405947315806	4.0393799551768765e-05	0.044098218431975304	0.0005579536898437428	0.0021901700667056705	0.00018199745203567098	0.00014620793487807229	0.004520592197577884	0.0018199198507297704	0.0011204916044865517	0.0009442021536811033	0.015995036740099552	0.0020702613912032507	0.0006079583062193583	0.05153385774453816	0.0012693821916873052	0.0006192833964678908	0.00015699263076591162	0.006012763466089009	0.0008355228714662479	0.0364134001312483	0.009898465737810643	0.0008731179582361575	0.005207818444853453	0.0007839051474771542	0.06320926205316864	0.0017996807366373194	0.009534984598101398	0.022297772452532	0.003111359664173243	0.004867950237589596	0.008826948523895282	0.02519377713704715	0.003950821770928354	0.01279486925742777	0.011701521197755716	0.028203751098896147	0.002110193293705704	0.0011602522388367228	0.02950629221681524	7.681945644783182e-18	0.009108135564649913	0.004400000000000003	0.06778787410508007	0.000855467975201154	0.025116627207211167	0.11900027370062952	0.14096391323821106	0.01519627691215652	0.0053835095098494715	0.0021603575391724752	0.0058811258823966445	0.012597481738205569	0.012306325451281961	0.05887461915168373	0.0035882082282212378	0.006152706569467198
0.0018603300783657996	2.2300644064901154e-16	0.019707883153261302	0.006889428177461272	0.010097980403919219	0.00047125822594490624	6.49421429047951e-05	8.557744691963874e-06	0.0011200941327109116	0.0011798188977991866	0.004329825075066963	0.004839598313339991	2.23017317294687e-16	0.00030499573005977827	0.00017024211595391978	0.0012201598409391633	0.0038698295727056108	2.2209744303215577e-16	0.00011302419848089479	0.0017394602454858259	0.0010101275387030355	0.00014598998800662222	0.0017311373572437092	0.0031884481822696876	0.008774015164819713	1.689920675123507e-05	0.0016607632868066153	5.7435943499595976e-18	0.0033412295724826735	0.008028755542890854	0.00042705769549466116	0.0013194472835329285	0.000153981368254441	0.003140460171628948	0.00106981021566774	0.008315625980734135	0.0019898012188582365	0.0014106164393840105	0.0007616792774216163	0.0035787628216925383	0.001839545632228839	0.03430713588426393	0.0026889217423813044	0.047306149799473965	0.012201622815834505	0.005330488272725782	0.0004060882835928529	0.0003610769996701797	0.0031808056185430368	0.0031093635132888294	0.0012000000000000005	0.0010298157865521013	0.00019810837320447775	0.0002881907822978811	0.003850008855020367	0.003958986499456141	0.0017295762538178145	0.007034585846513343	0.0015502565674617298	0.002850545708304496	0.0004179164576642799	0.015407919670710748	0.020591123166802797	0.0029385326437243566	0.0003771659149088022
0.025004436537174726	6.110176468006551e-05	0.014205682272909163	0.008699277959929327	0.032593481303739257	0.06413514285152545	0.00012207922086879817	0.0014096285065033952	0.0013301117825942075	0.0033294889234502466	0.006809724887114553	0.008099327755796266	0.0010400807622711864	0.0005489923141076009	0.025836744656536063	0.0055107219045695	0.007179683806725138	0.01240544276395825	0.005051081436535564	0.0017594540414109508	0.0012201540566511913	0.0005709608435053513	0.009206048373781575	0.027986379029326415	0.049322570994938635	0.002169898144981072	0.0017608092679395437	0.022614151970224195	0.011804343998591482	0.02099674550444682	0.002660359414556906	0.013694263473031152	0.0007769059943746795	0.005090745947003613	0.10598119893530882	0.017690694694590645	0.08639136950218676	0.00531232148448872	0.0035185184468820075	0.002209236267022489	0.005958528243523849	0.006241298190023526	0.0034486171045410787	0.009601248162261098	0.01970262044851965	0.009880905090906328	0.022404870818916026	2.9006185569072607e-05	0.08992277519088647	0.0013297278047183737	0.015200000000000009	0.0042692363190072555	0.0002871570864125511	0.000575380902157228	0.003520008096018621	0.035790837545588344	0.0026893411114276996	0.007224709788311002	0.0014802449805441033	0.0051109784454161315	0.0073985210208508895	0.03261676501721885	0.08046531140425366	0.003918043524965808	0.002761214655565767
0.0022804046121903346	0.00014800427451145163	0.016506602641056422	0.03329723632938467	0.009438112377524498	0.0005242872832168385	0.0001791162338976629	0.0004608785400695498	0.001150096654122811	0.000764882590522354	0.047798068958014056	0.004089660558173671	0.0017701374511730763	0.006539908441281804	0.0005527861647444925	0.001130148049394471	0.0007209682485583321	0.013105750016762346	0.0004971064304867673	0.0028991004091430436	0.0009181159213162243	0.00012899115378667305	0.015810387424537924	0.0006406881770642226	0.0013906363830215964	0.002359889226799691	9.544386600081391e-05	0.0003992498511557281	0.02650975559005714	0.006998915168148939	0.0005280713424383633	0.004738015245413698	0.002529693907037245	0.05120750343547839	0.0005059102515213797	0.01849027411581508	0.018798122067605453	0.002230974936047052	0.006957070565425786	0.04618403417938415	0.008317945467469536	0.0014503016627458512	0.0100959515234391	0.007150929620850715	0.013401782437064127	0.001220111762237421	0.02060447941382456	0.005901258443363048	0.00015003800087467153	0.0028494167243965154	0.004700000000000003	0.029694688214172243	0.0008414603124493223	0.007034656942896195	0.12700029210067185	0.0016895674707274944	0.006538398092467346	0.001961278557491629	0.0007961317598061529	0.002050392527026041	0.015696862165859318	0.0014307353979945694	0.006747091328928101	0.002368817131165553	0.0007793428321325117
0.0012202165030141265	0.00013300384128393965	0.0117046818727491	0.0028397642995631363	0.005698860227954411	0.0002891584443695922	2.161402598988558e-05	0.00018895020406322106	0.00031902681101319717	0.0025496086350745135	0.0029498808248146747	0.001959837333501319	2.4301887041528673e-05	0.00013399812402626325	0.0002904130213331573	0.0006420841130188056	0.000950958119804402	5.782537030296668e-06	0.0002690576052332805	0.0020093764904750063	0.0005690718510119082	4.3397023832105504e-05	0.0025917027487058998	0.0017891292308033673	0.0015106913225630292	0.0007189662517241431	0.0001950896632092108	4.082554868960828e-05	0.003671351057189046	0.0016397458393948943	0.00037805107470019185	0.0017692588574646085	0.00022397289927918694	0.0026303854303771123	0.00046691716889423786	0.003158338713836522	0.0020297972232573972	0.0013005683483682364	0.0011295243877774627	0.004548427608575712	0.0016695876118598702	0.01120233008465761	0.0015793666739637405	0.02250292538029945	0.008681154593560942	0.003160289482516599	0.0005061100283201566	3.1306676148688716e-05	0.00023305902802532312	0.0019296050098544823	0.001500000000000001	0.0006168896507792685	0.00011406239669348719	0.00013508942920213178	0.001100002530005819	0.004538838057457292	0.001519627691215652	0.0054635616958695395	0.0004960821015877535	0.00016803216806847557	0.00016596682290016858	0.0031316096473587426	0.0017392502092347993	0.0024387821941113707	0.0005882587744466198
0.00632112155659777	0.0013800398569311033	0.012404961984793917	0.004179653088793631	0.017896420715856832	0.02291255493447633	0.01771149351948957	0.03808996177147472	0.00768064548144625	0.0013997851329820858	0.0028198860766025027	0.00541955017733528	0.0008340647651290089	0.005249926501028971	0.14720935908956592	0.002120277756386087	2.219902235505544e-16	0.01010443321903051	0.006911479747814008	0.0037288429400357077	0.0017102159318635552	7.02951791566133e-05	0.004653057058487426	0.014093140868339373	0.013005951783655217	0.003919816003836774	0.00022010115849244296	0.08095065904385565	0.011204123117307169	0.01309796981467873	0.0025403432003663685	0.005417730512688237	0.003379591069480588	0.004310631636853747	0.09038396588445204	0.009275121286203458	0.12298771352741866	0.002130931216941803	0.0037084384766852977	0.003988621133674086	0.003279190040060105	0.0030606366124153834	0.0021491381955835707	0.00404052526828488	0.012101609514065368	0.0033603078041948647	0.03980865440146687	0.0001280273018221136	0.016904281431879657	0.000600877000478002	0.008900000000000005	0.0009398318828727916	0.0004382397346644508	0.00030320071887589577	0.001800004140009522	0.0056485539701836346	0.0020994856260216246	0.001961278557491629	0.0005290875639917775	0.00023304461404735004	0.000981803735469672	0.01290663400988108	0.006757087019785772	0.002858572571786279	0.0013405897240790316
0.00017703141068319705	5.230151051992514e-05	0.0017507002801120447	0.015598705307459482	0.0018496300739852035	5.202850902151831e-05	7.124623381851173e-05	0.00018595099447491598	0.00037703168574286934	0.0002499616308896582	0.00461981335954027	0.00042596464493447033	0.00015001164840449798	5.349925101048571e-05	9.423401830155207e-05	0.0005400707492681543	0.0002639883739520107	0.00041318127915441593	4.610987212362168e-05	0.0010196835921813462	4.760601073491534e-05	5.819600891770831e-05	0.002431597559596655	0.0002458803300433678	2.180998068336029e-05	0.0002939862002877581	0.000765351755666904	9.856168004721609e-08	0.014805448405013046	0.0014497752848308515	0.00011401540348101025	0.0007826721386411235	0.0003529572921676472	0.019202813788304393	9.128380625277071e-05	0.0016591272990407048	0.0044595544905064	0.0004141809970957307	5.197811341984784e-05	0.0013895196430593934	0.002239446856626413	0.001060220525869381	0.0018992384053994346	0.0026703471451288686	0.00292038841165875	6.140562475522759e-05	3.340726273891943e-05	0.0006261335229737742	9.162320586746607e-07	0.0016596602675432337	0.00030000000000000014	0.0013797531897494174	0.000258141213569471	0.007114709937978939	0.005770013271030524	0.004798771514492292	0.004138985948442631	0.038124853592056675	0.0016402714649272495	4.490859729925329e-05	0.0002059588284182815	0.003331712500225116	0.000824644495757879	0.00014192912769008794	2.2309814064897314e-16
0.00011502040807100373	1.5200439003878817e-05	0.00025310124049619846	0.0012798937688171886	0.0017196560687862432	2.2212171159186666e-16	5.083298705028645e-05	0.0005048669473646912	2.220186584480557e-16	0.0009058609503441213	0.00028598844606677866	0.001359887129368262	2.23017317294687e-16	2.2199689204351077e-16	5.968488300502129e-05	7.510983938895995e-05	0.0002639883739520107	3.9117162263771584e-05	3.070657427755283e-05	0.0008467372574290201	0.00015201919394342714	2.229847077087449e-16	0.0019212622693109372	0.0006157003386451812	0.0004692147220410998	2.2198957980912345e-16	0.00023110621641706512	2.8617909130460713e-18	0.000920338684635946	0.0	6.83092285767807e-05	0.0	2.2197314124990845e-16	0.0008961313101208719	0.00013097676472193827	0.0029984228295916347	0.0011298871242762852	0.00025311060933627986	2.2190656113858116e-16	0.0003458804291356476	0.0004998765304969672	0.005351113031510555	0.0006357450662284424	0.01360176822986989	0.0022502992898055436	0.0012101108461535076	1.7703848816732752e-05	0.004430944898999712	3.140795484976458e-05	0.0002699447423112488	0.0	0.0003279413378534847	8.034395135514932e-05	0.0002041351374609991	0.0008270019021043748	0.001969495809072878	0.0008177996390884233	0.0025116373363795867	0.0017002813965709294	0.000510097653065015	0.0004279144590438082	0.0027714245121992706	0.001689271754946443	0.0008295857463575566	0.0002761214655565767
0.36506477344275096	3.270094443597614e-05	0.0025710284113645457	0.0007829350163936395	0.0061787642471505715	0.12006579004965763	2.231448053585409e-16	0.0005428569354832223	0.000927077911627692	0.0012098142935059455	0.0032298695132716606	0.004379636490171314	0.005570432544087026	0.0004139942040811417	0.007590795523121836	0.00011801546002526333	0.00030298665646764857	0.026511631713297873	0.07451595386572267	0.003268985633757846	3.9504987899772186e-05	0.00028698031888973	0.012208020669579916	0.0015492459819805694	0.0133060891325088	0.007399652660304116	0.0013606253434078292	0.008725460406210398	0.0005141892216335611	0.019696946973219154	0.005330720180296357	0.006707190357959053	0.007049147053206552	0.020102945684631165	0.014397445893098555	0.007586009758866836	0.03659634402523189	0.0071631302879358255	0.00011795033429888547	0.00057979956329097	0.007068254141227116	0.006331316913918096	0.0051779236526153	0.006000780101413188	0.00026703551572359116	0.0034303142167822574	0.0004400956768001362	0.0012202602204920202	0.01430362275005202	0.005408892799643911	0.0046000000000000025	0.003049454513576611	0.0012106622806940307	0.002011331501453962	0.01390003197007353	0.0056485539701836346	0.004079000644842013	0.006954533660493277	0.0003430567758963699	0.005321018655501726	0.0015196962096882907	0.017609051052240855	0.008626281210170299	0.0025587223020184877	0.004211852789830391
0.001280227150703346	9.780282464337817e-05	0.012204881952781113	0.029497551703208637	0.006608678264347132	0.00018009868507448646	0.00024816103914313074	0.0007098129358988727	0.001960164732244095	0.004049378420412462	0.04699810127670838	0.0030497468710097056	0.017001320152509776	1.629977180319471e-05	0.0002663788402573098	0.0012201598409391633	0.0003479846747549231	0.08263625583088319	0.0011102377018919751	0.010596711840315952	6.180780385331444e-05	0.00045596872966451865	0.02141406904336149	0.0005707222294909066	0.0012405677085948054	0.0006209708516282238	0.0017207908754863722	5.613512944821139e-18	0.022008098980424797	0.004969229769385747	0.0006190836381995207	0.0027188610690981555	0.003969519688117732	0.035605217232481064	0.0005559013830946386	0.006276698456611822	0.014598541605693596	0.0019008306629997303	0.0012294822982002469	0.021592535460491294	0.017895579791791426	0.001850384880055052	0.00884645257251842	0.007400962125076265	0.014801968661832022	0.0013301218391604673	0.007971733054766103	0.002070441521654493	0.005781464300370676	0.009638027095853477	0.0034000000000000015	0.011897871708708745	3.892129150330397e-05	0.007975279635118446	0.08320019136044013	0.021194574189007623	0.009237736754495149	1.7111154761789216e-05	0.00041406852834139106	0.0011702240276197406	0.022995403172914926	0.008644443243827328	0.005577595498580563	0.014492763038776588	0.00044419540111275384
